Name,Comment,Time,Likes,Reply Count
John Lee Pettimore III%,Brilliant! MORE PLEASE!,2021-07-22T19:32:47Z,0,0
firstandforemost87,JP is the real deal. MP is not.,2021-07-22T19:32:00Z,0,0
Joan of Arc,My mother didn't screw me up to bad she jumped off the golden gate when i was 5.Which in hind sight relieved me of the phyco mom syndrome.,2021-07-22T19:31:31Z,2,0
C,"Feminine and masculine energy. We all have different scales of it ⚖️  

The world would be boring if we were all the same ✨",2021-07-22T19:31:14Z,6,0
No One,"I just looked it up, and 56% of YouTube watchers are male. Still a higher, but that’s far from the 80% mentioned.",2021-07-22T19:29:18Z,10,7
Kevin B,@No One I'm sure only Youtube really knows but here is one detailing a 70/30 split from a couple years ago. Also just because the users are 60/40 male or 70/30 or whatever that doesn't necessarily mean all content consumed in gross hours is split that way which would be more relevant to his point. Who knows maybe Men spend on average more time on youtube than Women.   https://www.rivaliq.com/blog/youtube-stats-for-marketers/,2021-07-27T03:46:47Z,0,
No One,"@070agga 
Here is where I took my stats from
https://www.omnicoreagency.com/youtube-statistics/
And idk but I’ve been watching it since 2010 and I didn’t know that YouTube was supposed to have more men viewers, but that may be because I don’t just watch English videos? Idk but his stats sounded false hence why I looked it up
I wasn’t able to get a percentage per year though. If someone finds one I’d be happy to have a look",2021-07-23T15:45:34Z,1,
The Barnyard,Mr. Peterson has been using that same stat from when his lectures first took off years ago. YouTube has changed A lot since then.,2021-07-23T01:08:29Z,2,
070agga,"Ok, but this might be a conversation from a couple of years ago, since they are in the same room and look slightly younger. So, I'm curious, what data did you see? And could it be that more women have starting to use YouTube since the beginning of the pandemic? :)",2021-07-22T22:33:23Z,3,
Joshua Smith,Exactly! I was like that’s obviously BS right away,2021-07-22T22:27:38Z,2,
Joan of Arc,All most everybody that watchs y'all are men ?Am i a freak ? Because i am freak because i wear dress's and skirts and walk in high heels and carry a purse in a city where most women wear the same thing as men t shirts and jeans and sneakers and carry a back pack.,2021-07-22T19:26:41Z,0,0
Paul Bellew,i seen 666 and i could not resist,2021-07-22T19:26:34Z,0,0
Slu Tectock,"Next up, Hulk Hogan discusses intellectual pursuit with Arnold Schwarzenegger",2021-07-22T19:24:51Z,1,0
Aaron Burroughs,"Without microphones you literally suck the air and power out of the conversation, Russell if you couldn't do it right don't do it",2021-07-22T19:22:53Z,0,1
Aaron Burroughs,"As someone who makes videos, their sound quality is atrocious, what happened to the microphones?",2021-07-22T19:22:29Z,0,1
John Lee Pettimore III%,"Wow, hearing these two converse is in a way somehow very cathartic.",2021-07-22T19:21:29Z,57,2
Matt,And baffling at times 🤪,2021-07-23T21:41:21Z,1,
W Jones,It was!  It gives hope that we can someday get back to exploring and sharing substantial ideas this way.  Guess that's why I've been watching the old Dick Cavett episodes on YT!  He was such a natural interviewer and had the most fascinating guests.   (And all in a time when people truly allowed one another to speak and be heard),2021-07-23T01:42:01Z,3,
Lau Ste,"Love you Russ but I don't think platforming people who appeal to neo-nazis, misogynists and centrists is really a good idea. Your titles have already been a bit pandering to conspiracy theorists atm.",2021-07-22T19:20:54Z,7,0
LOVEhateHUMANS,"love hearing these two chat. oh my god, two reasonable people with different perspectives coming together without trying to kill each other. how bout that cashmeoutside",2021-07-22T19:20:14Z,50,3
CinemaExec,Yahweh wasn't a dragon.. the devil was described as a dragon in revelation.. don't do that mistake again,2021-08-23T21:00:46Z,0,
lovesees,@Foxglove963 Yahweh was a Dragon,2021-07-24T15:42:14Z,0,
Foxglove963,"LOVEhateHUMANS. And which god is it you call upon? Are you a follower of Abrahamism with the wrathful Yahweh, from the jewish Bronze Age?",2021-07-23T09:31:44Z,0,
 Patriciatess & Lonnie & This Spot,love from Ct,2021-07-22T19:19:21Z,0,0
Chris Farrell,this is the best brain workout i've had this week....,2021-07-22T19:18:57Z,0,0
D'Jackie Chan,"RB, please I beg of you do the Joe Rogan experience,  elevate his podcast",2021-07-22T19:18:47Z,1,0
dreamy eyes,I dont think hes right about the youtube thing.. i bet anything that Russell has more women viewers.. plus do you know how many beauty and diy channels there are on Youtube.. i agree with Russell's statement....  I also think that masculinity has always been present and supported especially in America.... the masculinity in women does not need to be developed. Women need to be accepted and loved and men need to back off and allow everyone to be equal. We are 99% alike it is only white men who create divisions in all aspects. im having trouble listen to a white man support masculinity and those ideas because its not working it never has... also is he a parent while hes giving parenting advice? I hope he isnt if so my apologies to his dear children who have to cry and not have comfort or love.,2021-07-22T19:15:50Z,0,0
Mr. X,"Spread the word everywhere, especially cali residents! Larry Elder for California Governor!",2021-07-22T19:14:44Z,2,0
Leanna Naive Prude,I think he's spot on.,2021-07-22T19:12:27Z,0,1
Leanna Naive Prude,"My kids come home from their grandmother and expect me to wait on them, it's frustrating.",2021-07-22T19:53:08Z,0,
daniel hendricks,I absolutely love Jordan Peterson,2021-07-22T19:12:03Z,0,0
Mr nomad,"Is this what not being said for many years by islamic scholars where they defined male concept (Futuwaa). The distiction exist and not be not be mixed up. Both male and female have ability to exhibit traits but it is natural disposition that should nurtured and not be subject to a comodified version of male female steroytype.  The objectification is severly frosned upon as it is believe both male and femle find their potential inwardly first and outwardly expressio  though important present a false sense of self. Brash, corse and sexulised behaiour in public domain simply mutilates ability to be in a srate of normality..(live for God/ inner self and not Man made comodified construct.",2021-07-22T19:11:12Z,0,0
K R,Fantastic discussion! Was surprised by the statement that you tube is mostly watched by men tho. Is that really true?,2021-07-22T19:11:05Z,0,1
Oksana ML,No it's not true.,2021-07-22T19:28:02Z,0,
iAmMattN,Repurposing that old material eh,2021-07-22T19:10:53Z,0,0
Robert Cross,"One thing for damn sure:  masculinity is being vilified, humiliated and ridiculed while femininity is being glorified.  I consider it an important facet of The Luciferian Inversion of Reality.",2021-07-22T19:09:40Z,0,0
Daniel Rice,"I have many questions to ask Dr. Peterson, Russell asked him one of them today.",2021-07-22T19:09:01Z,0,0
Karrie Ann,I need to watch this one a couple of times. Wow! I like being feminine very much personally. Very intelligent conversation and a bit over my head. I will watch it again and again👍. It was a bit scary at the beginning because I'm a very feminine woman but I don't like feeling the need to be so Controllable. That's not very feminine. I don't know if I can change but I'm trying. I'm alone so???,2021-07-22T19:08:39Z,0,0
L B,It would have helped if they had discussed their perceived view of what being masculine or feminine is. I imagine peoples idea of what they are differ greatly. I would have been interested to hear their thoughts.,2021-07-22T19:06:48Z,1,0
Leandro Martín Peralta,Is interesting to watch how Russell's body language changes when his guest is rather antagonistic.,2021-07-22T19:05:53Z,4,0
YVONNE Gordon,"I listed my videos on your other channels Russel:   I made over 400 the past three years but only left a few up:  My newest one actually deals with the concept of male and female vs ""MAN"" (in the Biblical sense) which is neither male or female as we describe him now:  link below:",2021-07-22T19:04:40Z,0,0
Mooooohamsalad,Was this recent? I thought traveling to both Canada and the UK was still a super pain in the butt?,2021-07-22T19:03:29Z,0,1
Gaia,No it's from few years ago👍,2021-07-23T14:58:32Z,0,
DeadMeat Games,Strength with mercy.,2021-07-22T19:02:18Z,0,0
Melanie,Almost everyone who watches YouTube is male? That's not true. Maybe his channel..but not youtube as a whole.,2021-07-22T19:01:31Z,1,0
Coeuz,"1 minute in,  1 simple fact check: 56 % of Youtube users are male. 44 % are female. Making up facts right out of the gate removes a lot of credibility!",2021-07-22T18:59:22Z,12,4
Emmanuel Aquin,"Do not fact-check the Red Skull, please.",2021-07-22T21:43:24Z,0,
Bernadette,"The male-female ratio at his public talks has moved from about 9:1 male:female at the end of 2016 to about 6:4 currently, but I couldn't find info on his YT following.",2021-07-22T19:37:27Z,3,
Oksana ML,That's more like it.,2021-07-22T19:21:26Z,1,
alarlol,probably has some older statistics? has it been more skewed?,2021-07-22T19:20:57Z,2,
very skeptical,"That is a great idea "" develop masculine women.""",2021-07-22T18:59:07Z,0,2
very skeptical,@YUNG XAMA Perhaps they are better off alone.,2021-07-22T21:45:04Z,1,
YUNG XAMA,"I dunno about that tbh. Masculine woman tend to just copy men and try to be like them. So you see nowadays they try to be independent top tier earners, which isn't the role of a woman creating weird degrading dynamics in modern society between men and female. Causing alot of those successful women ending up alone.",2021-07-22T20:10:29Z,1,
